,MelSpectrogram,emotion
236,"[[-47.222866 -47.222866 -46.544914 ... -41.21448  -42.36457  -42.36457 ]
 [-48.99797  -48.99797  -48.52596  ... -43.15538  -44.20033  -44.20033 ]
 [-52.511642 -52.511642 -52.624996 ... -50.23095  -51.28064  -51.28064 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
237,"[[-47.222866 -47.222866 -46.544914 ... -41.21448  -42.36457  -42.36457 ]
 [-48.99797  -48.99797  -48.52596  ... -43.15538  -44.20033  -44.20033 ]
 [-52.511642 -52.511642 -52.624996 ... -50.23095  -51.28064  -51.28064 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
238,"[[-45.352715 -45.352715 -44.455082 ... -39.418175 -40.589783 -40.589783]
 [-46.96788  -46.96788  -46.30445  ... -42.87779  -44.108673 -44.108673]
 [-50.020195 -50.020195 -50.17995  ... -55.544754 -57.34337  -57.34337 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
239,"[[-46.80801154 -46.80801154 -46.11032368 ... -41.97275322 -42.49050674
  -42.49050674]
 [-48.85358365 -48.85358365 -48.3581163  ... -38.3145503  -38.28565591
  -38.28565591]
 [-52.06205042 -52.06205042 -52.210139   ... -44.14723539 -44.02554708
  -44.02554708]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
240,"[[-42.082527 -42.082527 -41.313957 ... -37.992905 -38.07702  -38.07702 ]
 [-43.11139  -43.11139  -42.680553 ... -37.17341  -37.241745 -37.241745]
 [-52.24298  -52.24298  -51.93144  ... -42.839005 -42.61801  -42.61801 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
241,"[[-42.082527 -42.082527 -41.313957 ... -37.992905 -38.07702  -38.07702 ]
 [-43.11139  -43.11139  -42.680553 ... -37.17341  -37.241745 -37.241745]
 [-52.24298  -52.24298  -51.93144  ... -42.839005 -42.61801  -42.61801 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
242,"[[-42.082527 -42.082527 -41.313957 ... -37.992905 -38.07702  -38.07702 ]
 [-43.11139  -43.11139  -42.680553 ... -37.17341  -37.241745 -37.241745]
 [-52.24298  -52.24298  -51.93144  ... -42.839005 -42.61801  -42.61801 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
243,"[[-44.650253 -44.650253 -44.650253 ... -25.663906 -25.663906 -25.663906]
 [-50.66199  -50.66199  -50.66199  ... -26.584438 -26.584438 -26.584438]
 [-52.105713 -52.105713 -52.105713 ... -27.335497 -27.335497 -27.335497]
 ...
 [-62.56261  -62.56261  -62.56261  ... -80.       -80.       -80.      ]
 [-76.899605 -76.899605 -76.899605 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
244,"[[-40.04989654 -40.04989654 -39.20359682 ... -45.94753864 -45.88401752
  -45.88401752]
 [-40.75906782 -40.75906782 -40.38274487 ... -56.1090548  -56.4850722
  -56.4850722 ]
 [-51.97378903 -51.97378903 -51.63035518 ... -67.43945958 -68.44641244
  -68.44641244]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
245,"[[-37.15192  -37.15192  -36.9492   ... -33.64325  -33.7426   -33.7426  ]
 [-41.165066 -41.165066 -40.81193  ... -35.300518 -34.973003 -34.973003]
 [-40.184128 -40.184128 -40.786552 ... -41.617653 -41.391342 -41.391342]
 ...
 [-80.       -80.       -79.11273  ... -79.9461   -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
246,"[[-37.15192  -37.15192  -36.9492   ... -33.64325  -33.7426   -33.7426  ]
 [-41.165066 -41.165066 -40.81193  ... -35.300518 -34.973003 -34.973003]
 [-40.184128 -40.184128 -40.786552 ... -41.617653 -41.391342 -41.391342]
 ...
 [-80.       -80.       -79.11273  ... -79.9461   -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
247,"[[-37.15192  -37.15192  -36.9492   ... -33.64325  -33.7426   -33.7426  ]
 [-41.165066 -41.165066 -40.81193  ... -35.300518 -34.973003 -34.973003]
 [-40.184128 -40.184128 -40.786552 ... -41.617653 -41.391342 -41.391342]
 ...
 [-80.       -80.       -79.11273  ... -79.9461   -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
248,"[[-37.152817 -37.152817 -36.950096 ... -33.644203 -33.743557 -33.743557]
 [-41.165962 -41.165962 -40.812828 ... -35.301426 -34.973927 -34.973927]
 [-40.185028 -40.185028 -40.787453 ... -41.61847  -41.39215  -41.39215 ]
 ...
 [-80.       -80.       -79.112885 ... -79.94418  -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
249,"[[-34.76185199 -34.76185199 -34.73460714 ... -31.19874426 -31.82243846
  -31.82243846]
 [-38.99081667 -38.99081667 -38.75808573 ... -40.63560322 -40.97543456
  -40.97543456]
 [-37.61576246 -37.61576246 -38.13942646 ... -45.62740444 -45.64624588
  -45.64624588]
 ...
 [-80.         -80.         -78.98223182 ... -79.76666517 -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
250,"[[-42.01306  -42.01306  -40.146713 ... -42.0879   -43.406906 -43.406906]
 [-41.00232  -41.00232  -40.672905 ... -47.121223 -46.502647 -46.502647]
 [-54.032413 -54.032413 -53.903595 ... -56.305016 -55.081078 -55.081078]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
251,"[[-42.01306  -42.01306  -40.146713 ... -42.0879   -43.406906 -43.406906]
 [-41.00232  -41.00232  -40.672905 ... -47.121223 -46.502647 -46.502647]
 [-54.032413 -54.032413 -53.903595 ... -56.305016 -55.081078 -55.081078]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
252,"[[-42.01306  -42.01306  -40.146713 ... -34.16598  -43.406906 -43.406906]
 [-41.00232  -41.00232  -40.672905 ... -36.60267  -46.502647 -46.502647]
 [-54.032413 -54.032413 -53.903595 ... -43.35483  -55.081078 -55.081078]
 ...
 [-80.       -80.       -80.       ... -62.96875  -80.       -80.      ]
 [-80.       -80.       -80.       ... -62.96875  -80.       -80.      ]
 [-80.       -80.       -80.       ... -62.96875  -80.       -80.      ]]",03
253,"[[-42.35515  -39.041023 -33.671764 ... -37.00347  -40.39069  -42.481422]
 [-41.581146 -41.992996 -42.66024  ... -49.555145 -46.888615 -45.24272 ]
 [-55.786697 -57.057766 -59.117035 ... -60.072277 -56.435047 -54.19    ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
254,"[[-41.83159784 -41.83159784 -39.82456068 ... -50.88635039 -53.54997211
  -53.54997211]
 [-40.55436023 -40.55436023 -40.28557517 ... -52.87147638 -53.69990017
  -53.69990017]
 [-54.39912164 -54.39912164 -54.41651323 ... -56.94778584 -56.8324801
  -56.8324801 ]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
255,"[[-33.54479  -33.54479  -32.56407  ... -43.05668  -44.505135 -44.505135]
 [-34.5819   -34.5819   -35.404972 ... -53.38281  -54.228226 -54.228226]
 [-38.616055 -38.616055 -39.280357 ... -56.23902  -58.591705 -58.591705]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
256,"[[-33.54479  -33.54479  -32.56407  ... -43.05668  -44.505135 -44.505135]
 [-34.5819   -34.5819   -35.404972 ... -53.38281  -54.228226 -54.228226]
 [-38.616055 -38.616055 -39.280357 ... -56.23902  -58.591705 -58.591705]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
257,"[[-33.54479  -33.54479  -32.56407  ... -43.05668  -44.505135 -44.505135]
 [-34.5819   -34.5819   -35.404972 ... -53.38281  -54.228226 -54.228226]
 [-38.616055 -38.616055 -39.280357 ... -56.23902  -58.591705 -58.591705]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
258,"[[-33.54477  -33.54477  -32.564056 ... -43.056637 -44.50509  -44.50509 ]
 [-34.581886 -34.581886 -35.404957 ... -53.38268  -54.22813  -54.22813 ]
 [-38.616035 -38.616035 -39.28034  ... -56.239185 -58.591953 -58.591953]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
259,"[[-32.90961214 -32.90961214 -31.90864436 ... -47.43827536 -50.56667216
  -50.56667216]
 [-33.83286006 -33.83286006 -34.63064328 ... -50.41725833 -52.99663762
  -52.99663762]
 [-38.09940566 -38.09940566 -38.76144401 ... -50.2182433  -50.95979885
  -50.95979885]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
260,"[[-38.629528 -38.629528 -38.42756  ... -37.43101  -38.05768  -38.05768 ]
 [-44.950974 -44.950974 -44.040264 ... -41.36007  -41.36433  -41.36433 ]
 [-46.412544 -46.412544 -46.220497 ... -45.304058 -44.90536  -44.90536 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
261,"[[-38.629528 -38.629528 -38.42756  ... -37.43101  -38.05768  -38.05768 ]
 [-44.950974 -44.950974 -44.040264 ... -41.36007  -41.36433  -41.36433 ]
 [-46.412544 -46.412544 -46.220497 ... -45.304058 -44.90536  -44.90536 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
262,"[[-38.629528 -38.629528 -38.42756  ... -37.43101  -38.05768  -38.05768 ]
 [-44.950974 -44.950974 -44.040264 ... -41.36007  -41.36433  -41.36433 ]
 [-46.412544 -46.412544 -46.220497 ... -45.304058 -44.90536  -44.90536 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
263,"[[-35.055725 -35.055725 -34.96849  ... -41.353317 -41.849422 -41.849422]
 [-41.84249  -41.84249  -40.605156 ... -45.34249  -43.996597 -43.996597]
 [-42.973137 -42.973137 -42.83541  ... -50.891975 -51.31717  -51.31717 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
264,"[[-35.91465056 -35.91465056 -36.17847263 ... -37.82258601 -38.75155912
  -38.75155912]
 [-43.00958283 -43.00958283 -42.132828   ... -39.61413961 -39.90131384
  -39.90131384]
 [-42.57280701 -42.57280701 -42.45458931 ... -49.54627512 -49.25524401
  -49.25524401]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
265,"[[-36.62275  -36.62275  -35.751335 ... -30.106964 -30.391134 -30.391134]
 [-45.012207 -45.012207 -43.37494  ... -40.106308 -38.149094 -38.149094]
 [-43.425682 -43.425682 -44.869537 ... -47.08728  -45.603813 -45.603813]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
266,"[[-36.62275  -36.62275  -35.751335 ... -30.106964 -30.391134 -30.391134]
 [-45.012207 -45.012207 -43.37494  ... -40.106308 -38.149094 -38.149094]
 [-43.425682 -43.425682 -44.869537 ... -47.08728  -45.603813 -45.603813]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
267,"[[  0.         0.         0.       ... -30.106964 -30.391134 -30.391134]
 [  0.         0.         0.       ... -40.106308 -38.149094 -38.149094]
 [  0.         0.         0.       ... -47.08728  -45.603813 -45.603813]
 ...
 [  0.         0.         0.       ... -80.       -80.       -80.      ]
 [  0.         0.         0.       ... -80.       -80.       -80.      ]
 [  0.         0.         0.       ... -80.       -80.       -80.      ]]",03
268,"[[-29.389885 -29.389885 -29.389885 ... -29.943016 -29.943016 -29.943016]
 [-38.146828 -38.146828 -38.146828 ... -37.889942 -37.889942 -37.889942]
 [-37.434605 -37.434605 -37.434605 ... -42.60883  -42.60883  -42.60883 ]
 ...
 [-73.27382  -73.27382  -73.27382  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
269,"[[-30.93193688 -30.93193688 -30.77938315 ... -32.30223682 -33.00314244
  -33.00314244]
 [-38.86235275 -38.86235275 -37.34206731 ... -38.07564441 -38.32753029
  -38.32753029]
 [-37.63184715 -37.63184715 -38.35379494 ... -43.07238608 -43.54669115
  -43.54669115]
 ...
 [-80.         -80.         -78.1417112  ... -79.70905632 -79.61106224
  -79.61106224]
 [-80.         -80.         -80.         ... -79.7101722  -79.61255397
  -79.61255397]
 [-80.         -80.         -80.         ... -79.73343946 -79.64365797
  -79.64365797]]",03
270,"[[-41.00716  -41.00716  -40.27811  ... -26.263458 -25.94401  -25.94401 ]
 [-47.905334 -47.905334 -47.144047 ... -28.95359  -28.71925  -28.71925 ]
 [-47.69912  -47.69912  -47.77353  ... -39.178997 -38.682423 -38.682423]
 ...
 [-80.       -80.       -79.39864  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
271,"[[-41.00716  -41.00716  -40.27811  ... -26.263458 -25.94401  -25.94401 ]
 [-47.905334 -47.905334 -47.144047 ... -28.95359  -28.71925  -28.71925 ]
 [-47.69912  -47.69912  -47.77353  ... -39.178997 -38.682423 -38.682423]
 ...
 [-80.       -80.       -79.39864  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
272,"[[-41.00716  -41.00716  -40.27811  ... -26.263458 -25.94401  -25.94401 ]
 [-47.905334 -47.905334 -47.144047 ... -28.95359  -28.71925  -28.71925 ]
 [-47.69912  -47.69912  -47.77353  ... -39.178997 -38.682423 -38.682423]
 ...
 [-80.       -80.       -79.39864  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
273,"[[-41.00717  -41.00717  -40.27812  ... -26.263355 -25.943893 -25.943893]
 [-47.90535  -47.90535  -47.14406  ... -28.953514 -28.719164 -28.719164]
 [-47.699135 -47.699135 -47.77355  ... -39.179344 -38.682808 -38.682808]
 ...
 [-80.       -80.       -79.39864  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
274,"[[-36.73115269 -36.73115269 -36.64447456 ... -31.78463848 -31.83482566
  -31.83482566]
 [-43.97492125 -43.97492125 -43.16353832 ... -29.71049682 -29.59708308
  -29.59708308]
 [-43.49950195 -43.49950195 -43.42038333 ... -34.86935067 -34.98737772
  -34.98737772]
 ...
 [-75.83175057 -75.83175057 -74.9502943  ... -70.47746472 -69.23722281
  -69.23722281]
 [-80.         -80.         -79.63375306 ... -70.10998258 -68.82187876
  -68.82187876]
 [-80.         -80.         -80.         ... -69.99308675 -68.6897581
  -68.6897581 ]]",03
275,"[[-35.31317  -35.31317  -35.314022 ... -37.929626 -38.264034 -38.264034]
 [-39.003464 -39.003464 -38.74147  ... -36.819153 -37.179626 -37.179626]
 [-40.89417  -40.89417  -40.84645  ... -44.307774 -44.845665 -44.845665]
 ...
 [-80.       -80.       -79.739845 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
276,"[[-35.31317  -35.31317  -35.314022 ... -37.929626 -38.264034 -38.264034]
 [-39.003464 -39.003464 -38.74147  ... -36.819153 -37.179626 -37.179626]
 [-40.89417  -40.89417  -40.84645  ... -44.307774 -44.845665 -44.845665]
 ...
 [-80.       -80.       -79.739845 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
277,"[[-35.31317  -35.31317  -35.314022 ... -37.929626 -38.264034 -38.264034]
 [-39.003464 -39.003464 -38.74147  ... -36.819153 -37.179626 -37.179626]
 [-40.89417  -40.89417  -40.84645  ... -44.307774 -44.845665 -44.845665]
 ...
 [-80.       -80.       -79.739845 ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
278,"[[-33.9924   -33.9924   -33.979843 ... -39.141647 -39.876427 -39.876427]
 [-37.660664 -37.660664 -36.992477 ... -36.564533 -37.303383 -37.303383]
 [-39.199764 -39.199764 -39.107773 ... -42.02333  -42.843765 -42.843765]
 ...
 [-80.       -80.       -79.39078  ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
279,"[[-32.84491828 -32.84491828 -32.74392151 ... -38.04990907 -38.16238004
  -38.16238004]
 [-39.00822337 -39.00822337 -38.54471013 ... -37.18443882 -37.43073355
  -37.43073355]
 [-38.73218072 -38.73218072 -38.84242131 ... -45.58961714 -45.97220591
  -45.97220591]
 ...
 [-80.         -80.         -80.         ... -76.56306951 -76.23993929
  -76.23993929]
 [-80.         -80.         -80.         ... -76.59366486 -76.27341113
  -76.27341113]
 [-80.         -80.         -80.         ... -76.62487333 -76.30755373
  -76.30755373]]",03
280,"[[-34.457413 -34.457413 -33.94814  ... -24.778574 -24.55148  -24.55148 ]
 [-37.722893 -37.722893 -38.244072 ... -28.250814 -27.77191  -27.77191 ]
 [-40.16523  -40.16523  -40.975002 ... -33.497208 -33.03122  -33.03122 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
281,"[[-34.457413 -34.457413 -33.94814  ... -24.778574 -24.55148  -24.55148 ]
 [-37.722893 -37.722893 -38.244072 ... -28.250814 -27.77191  -27.77191 ]
 [-40.16523  -40.16523  -40.975002 ... -33.497208 -33.03122  -33.03122 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
282,"[[-34.457413 -34.457413 -33.94814  ... -24.778574 -24.55148  -24.55148 ]
 [-37.722893 -37.722893 -38.244072 ... -28.250814 -27.77191  -27.77191 ]
 [-40.16523  -40.16523  -40.975002 ... -33.497208 -33.03122  -33.03122 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
283,"[[-34.545822 -34.35217  -33.27878  ... -32.429596 -32.159725 -32.11104 ]
 [-37.288628 -37.499973 -38.671417 ... -43.15095  -42.63149  -42.537773]
 [-39.64711  -39.92955  -41.49507  ... -42.346973 -40.74107  -40.451344]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
284,"[[-34.4371185  -34.4371185  -33.90985902 ... -29.62588129 -29.11042395
  -29.11042395]
 [-37.60020362 -37.60020362 -38.12523799 ... -48.80229405 -49.84636635
  -49.84636635]
 [-40.1952015  -40.1952015  -41.00388973 ... -51.98775198 -52.09700421
  -52.09700421]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
285,"[[-39.435516 -39.435516 -37.944187 ... -47.429886 -48.667572 -48.667572]
 [-38.79527  -38.79527  -38.352295 ... -48.323128 -49.504055 -49.504055]
 [-58.804176 -58.804176 -56.646084 ... -53.339077 -54.023304 -54.023304]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
286,"[[-39.435516 -39.435516 -37.944187 ... -47.429886 -48.667572 -48.667572]
 [-38.79527  -38.79527  -38.352295 ... -48.323128 -49.504055 -49.504055]
 [-58.804176 -58.804176 -56.646084 ... -53.339077 -54.023304 -54.023304]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
287,"[[-39.435516 -39.435516 -37.944187 ... -47.429886 -48.667572 -48.667572]
 [-38.79527  -38.79527  -38.352295 ... -48.323128 -49.504055 -49.504055]
 [-58.804176 -58.804176 -56.646084 ... -53.339077 -54.023304 -54.023304]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
288,"[[-41.097023 -40.53014  -37.128845 ... -46.762276 -50.188526 -50.759567]
 [-41.21391  -41.21503  -41.22177  ... -46.844795 -49.761574 -50.247704]
 [-59.382145 -59.23971  -58.38511  ... -53.286983 -55.4704   -55.834305]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
289,"[[-30.95351914 -30.95351914 -30.39892358 ... -44.78393801 -44.28900177
  -44.28900177]
 [-33.70329357 -33.70329357 -34.08736228 ... -43.14275345 -42.51535081
  -42.51535081]
 [-36.25711868 -36.25711868 -36.33968123 ... -46.07587815 -46.6131279
  -46.6131279 ]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
290,"[[-40.249905 -40.249905 -39.31823  ... -31.956257 -32.01359  -32.01359 ]
 [-43.103676 -43.103676 -43.88081  ... -31.618534 -31.314796 -31.314796]
 [-46.482853 -46.482853 -47.33661  ... -40.01879  -39.597954 -39.597954]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
291,"[[-40.249905 -40.249905 -39.31823  ... -31.956257 -32.01359  -32.01359 ]
 [-43.103676 -43.103676 -43.88081  ... -31.618534 -31.314796 -31.314796]
 [-46.482853 -46.482853 -47.33661  ... -40.01879  -39.597954 -39.597954]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
292,"[[-40.249905 -40.249905 -39.31823  ... -31.956257 -32.01359  -32.01359 ]
 [-43.103676 -43.103676 -43.88081  ... -31.618534 -31.314796 -31.314796]
 [-46.482853 -46.482853 -47.33661  ... -40.01879  -39.597954 -39.597954]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
293,"[[-34.049763 -34.007336 -32.530853 ... -32.61287  -33.353016 -33.374283]
 [-37.14146  -37.193424 -39.001694 ... -36.98883  -39.645355 -39.721695]
 [-39.309006 -39.35723  -41.03541  ... -40.537453 -40.296207 -40.289276]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]",03
294,"[[-39.99563193 -39.99563193 -39.06199318 ... -33.53791034 -33.96243286
  -33.96243286]
 [-42.82923272 -42.82923272 -43.60602795 ... -32.61253286 -32.3383475
  -32.3383475 ]
 [-46.21607602 -46.21607602 -47.07218294 ... -40.53178409 -39.80437887
  -39.80437887]
 ...
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]
 [-80.         -80.         -80.         ... -80.         -80.
  -80.        ]]",03
